,RealGM ID,Season,Name,Position 1,Position 2,Play Style,Height,Weight,School,Conference,Wins,Losses,SOS,Class,Birthday,Draft Day Age,RSCI,G,GS,MP,PER,TS%,eFG%,3PAr,FTr,PProd,ORB%,DRB%,TRB%,AST%,STL%,BLK%,Stock%,TOV%,Adjusted TOV%,USG%,Offensive Load,OWS,DWS,WS,WS/40,OBPM,DBPM,BPM,AST/TOV,OFF RTG,DEF RTG,Hands-On Buckets,Pure Point Rating,FG/40,FGA/40,FG%,2FGM/40,2FGA/40,2FG%,3FGM/40,3FGA/40,3FG%,3 Point Proficiency,3 Point Confidence,FT/40,FTA/40,FT%,TRB/40,AST/40,STL/40,BLK/40,TOV/40,PF/40,PTS/40,FGM/100Poss,FGA/100Poss,2FGM/100Poss,2FGA/100Poss,3FGM/100Poss,3FGA/100Poss,FT/100Poss,FTA/100Poss,TRB/100Poss,AST/100Poss,STL/100Poss,BLK/100Poss,TOV/100Poss,PF/100Poss,PTS/100Poss,FGA/100Poss,# Dunks,Dunk vs Rim Shot Percentage,% Dunks Unassisted,Dunks per Minute Played,Unassisted Shots @ Rim /100Poss,% Shots @ Rim,FG% @ Rim,%Astd @ Rim,% Shots @ Mid,FG% @ Mid,%Astd @ Mid,% Shots @ 3,%Astd @ 3,% Assisted,AAU Season,AAU Team,AAU League,AAU GP,AAU GS,AAU MIN,AAU PTS,AAU FGM,AAU FGA,AAU FG%,AAU 3PM,AAU 3PA,AAU 3P%,AAU FTM,AAU FTA,AAU FT%,AAU ORB,AAU DRB,AAU TRB,AAU AST,AAU STL,AAU BLK,AAU TOV,AAU PF,Event Year,Event Name,Event GP,Event MIN,Event PTS,Event FGM,Event FGA,Event FG%,Event 3PM,Event 3PA,Event 3P%,Event FTM,Event FTA,Event FT%,Event TRB,Event AST,Event STL,Event BLK,Event TOV,Event PF,Event Placement,Finishing Score,Shooting Score,Shot Creation Score,Passing Score,Rebounding Score,Athleticism Score,Defense Score,College Productivity Score,Percentile Score,Box Score Creation,Rim Shot Creation,Helio Score,Draft Score,Image Link
1161,4141,2009-10,Dexter Pittman,PF,C,Energy,83,302.6,Texas,Big 12,24.0,10.0,7.38,4.0,"Mar 2, 1988",22.33,118.0,34,34,648.0,,0.638,0.654,0.0,0.631,333.0,16.6,15.3,15.9,5.1,1.0,8.9,1.7979797979797978,17.7,,23.6,,2.1,1.3,3.4,0.213,,,,0.28,,,0.156,-6.84,8.6,13.2,0.654,8.6,13.2,0.654,0.0,0.0,,,,4.6,8.3,0.556,12.3,1.0,0.7,3.9,3.7,5.6,21.9,,,,,,,,,,,,,,,,,40.0,,,0.06172839506172839,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.07446808510638298,0.3829787234042553,,,,,,,,,https://basketball.realgm.com/images/nba/4.2/profiles/photos/2006/Pittman_Dexter_atl14.jpg
1162,7693,2009-10,Hassan Whiteside,C,PF,Stretch,84,226.6,Marshall,CUSA,24.0,10.0,1.57,1.0,"Jun 13, 1989",21.05,96.0,34,23,889.0,,0.548,0.528,0.016,0.586,411.0,11.9,23.8,18.3,2.2,1.2,18.8,2.256,13.6,,25.8,,2.0,2.5,4.5,0.2,,,,0.16,,,0.187,-6.48,7.5,14.4,0.524,7.4,14.1,0.522,0.1,0.2,0.6,,0.031168831168831165,4.9,8.4,0.588,13.6,0.4,0.9,8.2,2.9,3.7,20.1,,,,,,,,,,,,,,,,,40.0,,,0.04499437570303712,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02127659574468085,0.7127659574468085,,,,,,,,,https://basketball.realgm.com/images/nba/4.2/profiles/photos/2006/Whiteside_Hassan_uta21.jpg
1163,2198,2009-10,Larry Sanders,C,PF,Stretch,82,222.4,VCU,CAA,26.0,9.0,0.64,3.0,"Nov 21, 1988",21.61,355.0,35,32,941.0,,0.563,0.54,0.044,0.455,472.0,12.9,24.9,19.0,7.7,1.6,9.1,2.7214953271028035,11.5,,26.7,,3.2,2.2,5.4,0.228,,,,0.59,,,0.242,-3.72,8.3,15.6,0.534,8.2,14.9,0.547,0.2,0.7,0.25,,0.0748299319727891,4.5,7.1,0.641,13.6,1.4,1.1,3.8,2.5,4.4,21.4,,,,,,,,,,,,,,,,,59.0,,,0.06269925611052073,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.44148936170212766,0.8404255319148937,,,,,,,,,https://basketball.realgm.com/images/nba/4.2/profiles/photos/2006/Sanders_Larry_mil14.jpg
1164,107990,2019-20,James Wiseman,C,,Rebounder,85,235.0,Memphis,AAC,2.0,1.0,5.07,1.0,"Mar 31, 2001",19.25,1.0,3,3,69.0,52.7,0.76,0.769,0.038,1.038,48.0,21.8,26.5,24.4,4.4,0.8,13.6,1.511111111111111,7.2,0.067,29.1,35.676,0.5,0.2,0.7,0.434,13.1,4.9,18.0,0.33,149.8,80.8,0.223,-3.15,11.6,15.1,0.769,11.6,14.5,0.8,0.0,0.6,0.0,0.0,0.0,11.0,15.7,0.704,18.6,0.6,0.6,5.2,1.7,2.9,34.2,15.9,20.6,15.9,19.8,0.0,0.8,15.1,21.4,25.4,0.8,0.8,7.1,2.4,4.0,46.8,20.6,9.0,47.27,10.158984780000003,0.13043478260869565,4.427228400000001,73.1,89.5,70.6,23.1,50.0,100.0,3.8,0.0,74.70859999999999,2018-19,Bluff City Legends,Nike 17U,10.0,8.0,20.2,16.4,6.6,12.1,0.545,0.8,1.6,0.5,2.4,4.1,0.585,0.0,6.4,6.4,0.7,0.3,1.3,2.3,2.5,2018.0,U17 World Cup,5,17:49,11.4,5.4,8.8,.614,0.0,0.0,.000,0.6,1.0,.600,5.0,1.0,0.6,1.0,2.2,1.4,Gold,1.0,0.7777777777777778,0.6388888888888888,0.37349397590361444,1.0,0.23943661971830985,0.6736111111111112,0.8055555555555556,68.89999999999999,3.721,70.959,0.8495776113939206,0.2627572889576932,https://basketball.realgm.com/images/nba/4.2/profiles/photos/2006/Wiseman_James_gsw22.jpg
1165,39311,2014-15,Karl-Anthony Towns,C,,Post Up,84,250.0,Kentucky,SEC,38.0,1.0,8.67,1.0,"Nov 15, 1995",19.62,5.0,39,39,822.0,31.4,0.627,0.57,0.031,0.523,391.0,14.2,22.3,18.5,11.6,1.4,11.5,2.496124031007752,14.2,0.122,23.7,32.66,3.5,2.9,6.4,0.311,6.6,7.6,14.3,0.83,126.8,78.1,0.188,-2.95,7.1,12.5,0.566,7.0,12.1,0.577,0.1,0.4,0.25,0.04,0.05516014234875445,5.3,6.5,0.813,12.7,2.1,0.9,4.3,2.6,5.6,19.5,11.1,19.5,10.9,18.9,0.2,0.6,8.3,10.2,19.9,3.4,1.4,6.7,4.0,8.8,30.6,19.5,22.0,19.73,4.5896715200000004,0.0267639902676399,4.536168,43.4,75.7,46.4,53.5,43.1,37.3,3.1,50.0,41.6431,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3680555555555556,0.9027777777777778,0.6666666666666666,0.9216867469879518,0.676829268292683,0.7183098591549296,0.8888888888888888,0.9861111111111112,76.6,2.968,64.022,3.350546427599908,0.518703722995356,https://basketball.realgm.com/images/nba/4.2/profiles/photos/2006/Towns_Karlanthony_min20.jpg
1166,132628,2021-22,Walker Kessler,C,,Play Finisher,85,256.0,Auburn,SEC,28.0,6.0,8.17,2.0,"Jul 26, 2001",20.93,22.0,34,34,871.0,31.4,0.627,0.627,0.187,0.332,360.0,10.9,22.2,16.6,6.9,2.4,19.1,4.264186046511628,10.7,0.096,19.0,24.993,2.8,2.7,5.5,0.254,6.2,8.0,14.1,0.81,126.0,83.0,0.205,-1.88,7.5,12.3,0.608,7.0,10.0,0.702,0.5,2.3,0.2,0.111,0.19328165374677003,2.4,4.1,0.596,12.6,1.4,1.7,7.1,1.7,4.0,17.9,10.5,17.3,9.9,14.0,0.6,3.2,3.4,5.7,17.6,1.9,2.4,10.0,2.4,5.7,25.1,17.3,79.0,42.75,9.8226675,0.09070034443168772,3.975021,69.0,77.8,66.7,12.3,27.3,77.8,18.7,90.0,72.42240000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8888888888888888,0.4027777777777778,0.09722222222222222,0.8192771084337349,0.40853658536585363,0.7464788732394366,0.9583333333333334,0.9444444444444444,65.8,1.903,61.81,1.8805130008271493,0.34296708982416524,https://basketball.realgm.com/images/nba/4.2/profiles/photos/2006/Kessler_Walker_uta22.jpg
1167,24287,2014-15,Willie Cauley-Stein,C,,Short Roll,84,242.4,Kentucky,SEC,38.0,1.0,8.67,3.0,"Aug 18, 1993",21.87,43.0,39,38,1012.0,23.8,0.588,0.572,0.0,0.542,344.0,11.1,17.3,14.5,7.4,2.9,7.1,4.117999999999999,13.9,0.125,17.8,24.043,2.6,3.4,6.0,0.239,5.4,7.1,12.6,0.79,119.8,80.0,0.172,-2.29,5.3,9.3,0.572,5.3,9.3,0.572,0.0,0.0,,0,,3.1,5.1,0.617,9.9,1.5,1.9,2.6,1.9,3.1,13.8,8.4,14.6,8.4,14.6,0.0,0.0,4.9,7.9,15.6,2.4,2.9,4.2,3.0,4.8,21.6,14.6,69.0,48.39,9.031896719999999,0.06818181818181818,2.7250608,60.6,72.7,69.2,39.4,33.3,35.5,0.0,0.0,55.922200000000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5902777777777778,0.19444444444444445,0.5277777777777778,0.7951807228915663,0.15853658536585366,0.8873239436619719,1.0,0.9166666666666666,63.4,1.632,54.681,1.3095359751006916,0.286791609629569,https://basketball.realgm.com/images/nba/4.2/profiles/photos/2006/Cauleystein_Willie_dal21.jpg
1168,132629,2021-22,Mark Williams,C,,Play Finisher,85,242.4,Duke,ACC,32.0,7.0,7.26,2.0,"Dec 16, 2001",20.54,28.0,39,39,922.0,33.1,0.726,0.721,0.004,0.291,407.0,13.2,21.2,17.5,7.1,1.2,11.4,2.1714285714285713,10.7,0.094,18.6,24.534,4.3,2.0,6.3,0.271,7.8,4.8,12.5,0.97,142.0,93.2,0.195,-1.39,8.3,11.5,0.721,8.3,11.5,0.723,0.0,0.0,0.0,0.0,0.0,2.4,3.3,0.727,12.5,1.5,0.8,4.8,1.6,3.5,19.0,12.2,16.9,12.2,16.8,0.0,0.1,3.6,4.9,18.4,2.2,1.2,7.0,2.3,5.1,27.9,16.9,96.0,43.42,10.61019804,0.10412147505422993,4.1297178,83.4,78.7,70.7,16.2,39.5,82.4,0.4,0.0,72.31260000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9722222222222222,0.5138888888888888,0.16666666666666666,0.891566265060241,0.5426829268292683,0.38028169014084506,0.6111111111111112,0.8819444444444444,62.0,2.138,63.217,2.1855832417636964,0.38165995794708835,https://basketball.realgm.com/images/nba/4.2/profiles/photos/2006/Williams_Mark_cha22.jpg
1169,71574,2019-20,Udoka Azubuike,C,,Play Finisher,83,259.5,Kansas,Big 12,28.0,3.0,11.63,4.0,"Sep 17, 1999",20.79,33.0,31,30,859.0,31.3,0.685,0.748,0.0,0.599,397.0,15.3,26.9,21.5,7.1,1.0,10.9,1.8319327731092439,19.6,0.177,22.9,29.449,2.9,2.6,5.5,0.254,7.2,5.2,12.4,0.38,118.2,82.9,0.247,-6.76,8.4,11.3,0.748,8.4,11.3,0.748,0.0,0.0,0.0,0,0.0,3.0,6.8,0.441,15.1,1.4,0.7,3.7,3.5,3.5,19.8,12.4,16.6,12.4,16.6,0.0,0.0,4.4,9.9,22.2,2.0,1.0,5.5,5.2,5.1,29.2,16.6,103.0,60.81,12.39405096,0.119906868451688,3.3833456000000006,69.8,85.2,70.8,30.2,50.7,43.2,0.0,0.0,62.4648,,,,,,,,,,,,,,,,,,,,,,,,,2015.0,adidas Nations,6,20:40,10.3,4.7,6.0,.778,0.0,0.0,.000,1.0,2.7,.375,4.5,0.7,0.3,0.7,1.3,2.5,Silver,0.9583333333333334,0.6944444444444444,0.8333333333333334,0.26506024096385544,0.9512195121951219,0.7323943661971831,0.75,1.0,77.3,2.508,64.731,2.420455256477837,0.4497828482564113,https://basketball.realgm.com/images/nba/4.2/profiles/photos/2006/Azubuike_Udoka_uta22.jpg
1170,120369,2020-21,Neemias Queta,C,,Short Roll,84,248.4,Utah State,MWC,20.0,9.0,1.32,3.0,"Jul 13, 1999",21.97,400.0,29,29,871.0,30.5,0.592,0.559,0.007,0.468,426.0,10.8,27.0,19.0,18.6,2.0,13.2,3.4736842105263155,15.9,0.134,24.3,34.435,2.8,2.9,5.8,0.265,5.2,6.9,12.2,1.12,116.4,80.6,0.316,-2.04,7.7,13.7,0.559,7.7,13.6,0.562,0.0,0.1,0.0,0.0,0.0,4.5,6.4,0.707,13.5,3.5,1.4,4.5,3.2,3.2,19.9,11.0,19.8,11.0,19.6,0.0,0.1,6.5,9.3,19.4,5.1,2.0,6.4,4.6,4.6,28.6,19.8,42.0,21.83,5.5194972,0.04822043628013777,5.006232000000001,64.5,64.8,60.8,34.8,40.4,61.9,0.7,0.0,60.7572,,,,,,,,,,,,,,,,,,,,,,,,,2019.0,U20 Euro Championship B,21,25:33,12.7,5.5,8.7,.634,0.0,0.3,.143,1.6,3.2,.507,9.9,1.1,0.9,2.0,1.5,2.3,Gold,0.2638888888888889,0.5555555555555556,0.875,0.9939759036144579,0.7439024390243902,0.7887323943661971,0.9444444444444444,0.6805555555555556,73.1,2.963,55.977,1.881809473075674,0.1511672190266568,https://basketball.realgm.com/images/nba/4.2/profiles/photos/2006/Queta_Neemias_sac22.jpg
1171,24303,2012-13,Nerlens Noel,C,,Post Up,83,206.4,Kentucky,SEC,17.0,7.0,5.81,1.0,"Apr 10, 1994",19.22,1.0,24,24,765.0,27.3,0.583,0.59,0.0,0.627,257.0,10.4,23.9,17.4,9.5,3.9,13.2,6.0210526315789465,17.3,0.149,17.4,23.456,1.6,2.3,3.9,0.206,4.3,7.8,12.1,0.84,112.9,82.3,0.21,-2.49,5.1,8.7,0.59,5.1,8.7,0.59,0.0,0.0,,0,,2.9,5.4,0.529,11.9,2.0,2.6,5.5,2.4,3.2,13.1,7.7,13.0,7.7,13.0,0.0,0.0,4.3,8.1,17.8,3.0,3.9,8.3,3.5,4.9,19.6,13.0,48.0,47.92,12.519962560000002,0.06274509803921569,3.3964840000000005,60.2,76.0,56.6,39.8,33.3,40.9,0.0,0.0,50.351400000000005,,,,,,,,,,,,,,,,,,,,,,,,,2011.0,NIKE Global Challenge,3,21:20,4.0,1.7,3.3,.500,0.0,0.0,.000,0.7,1.7,.400,6.0,1.0,0.7,2.0,2.0,2.0,Bronze,0.7083333333333334,0.16666666666666666,0.5833333333333334,0.9518072289156626,0.5182926829268293,1.0,0.9861111111111112,0.5694444444444444,68.5,1.597,59.938,1.6356562627121896,0.2854575339514178,https://basketball.realgm.com/images/nba/4.2/profiles/photos/2006/Noel_Nerlens_det22.jpg
1172,24294,2015-16,AJ Hammons,C,,Stretch,84,260.0,Purdue,Big Ten,24.0,9.0,7.46,4.0,"Aug 27, 1992",23.84,75.0,33,20,813.0,31.0,0.623,0.601,0.033,0.378,431.0,11.5,24.9,18.7,10.5,0.7,10.4,1.3117117117117119,14.1,0.124,28.6,37.816,2.7,2.2,4.9,0.241,6.5,5.3,11.9,0.57,117.7,88.7,0.262,-5.1,9.8,16.5,0.592,9.5,16.0,0.594,0.3,0.5,0.545,0.113,0.06223183391003461,4.4,6.2,0.709,13.3,1.8,0.4,4.1,3.2,3.8,24.3,14.4,24.4,14.0,23.6,0.4,0.8,6.5,9.2,19.6,2.7,0.7,6.1,4.7,5.7,35.9,24.4,44.0,33.64,3.791564400000001,0.05412054120541206,2.750124,39.0,87.0,71.1,57.7,40.7,64.6,3.3,100.0,68.30319999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6111111111111112,0.875,0.5694444444444444,0.6204819277108434,0.7012195121951219,0.056338028169014086,0.4861111111111111,0.7638888888888888,58.5,3.696,63.674,1.8482581506309606,0.4951365161802202,https://basketball.realgm.com/images/nba/4.2/profiles/photos/2006/Hammons_AJ_mia17.jpg
1173,49880,2013-14,Joel Embiid,C,,Short Roll,84,250.0,Kansas,Big 12,21.0,7.0,11.4,1.0,"Mar 16, 1994",20.29,14.0,28,20,647.0,28.2,0.655,0.629,0.029,0.836,307.0,12.7,27.3,20.5,11.5,2.3,11.7,3.844285714285714,21.6,0.187,23.4,31.57,1.8,1.7,3.4,0.213,5.0,6.9,11.9,0.58,116.6,90.9,0.192,-6.12,6.6,10.6,0.626,6.6,10.3,0.639,0.1,0.3,0.2,0.027,0.05065502183406114,6.1,8.8,0.685,14.0,2.3,1.5,4.5,4.1,5.8,19.4,9.6,15.4,9.6,15.0,0.1,0.5,8.8,12.9,20.5,3.4,2.3,6.5,5.9,8.5,28.2,15.4,30.0,26.23,5.633522020000002,0.04636785162287481,3.3075196000000004,66.7,76.3,67.8,30.4,36.5,68.4,2.9,100.0,68.9162,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8472222222222222,0.625,0.1527777777777778,0.5843373493975904,0.9024390243902439,0.8309859154929577,0.875,0.9305555555555556,71.89999999999999,2.858,58.826,3.1609061374634386,0.492574524901159,https://basketball.realgm.com/images/nba/4.2/profiles/photos/2006/Embiid_Joel_phi22.jpg
1174,4518,2012-13,Jeff Withey,C,,Play Finisher,84,221.8,Kansas,Big 12,31.0,6.0,7.55,4.0,"Mar 7, 1990",23.32,28.0,37,36,1144.0,27.2,0.621,0.583,0.003,0.604,467.0,8.8,22.3,16.1,6.2,1.4,13.7,2.5403973509933775,15.1,0.139,21.5,27.384,3.4,3.2,6.6,0.231,4.9,6.6,11.5,0.48,117.8,84.2,0.223,-4.24,6.5,11.1,0.582,6.4,11.1,0.58,0.0,0.0,1.0,0.026,0.005982053838484547,4.8,6.7,0.714,11.0,1.2,1.0,5.1,2.6,2.7,17.8,9.5,16.4,9.5,16.4,0.1,0.1,7.1,9.9,16.3,1.8,1.4,7.5,3.8,4.0,26.2,16.4,50.0,24.92,4.787829760000001,0.043706293706293704,3.1508992000000005,63.2,68.7,69.6,36.5,39.7,71.7,0.3,100.0,70.4577,,,,,,,,,,,,,,,,,,,,,,,,,2007.0,NIKE Global Challenge,5,24:00,8.0,3.2,6.0,.533,0.0,0.0,.000,1.6,2.8,.571,6.8,0.6,1.2,1.6,1.2,1.4,-,0.3680555555555556,0.8055555555555556,0.125,0.4819277108433735,0.35365853658536583,0.6901408450704225,0.8611111111111112,0.7222222222222222,55.1,2.067,53.561,1.1875319209467403,0.3445070620862974,https://basketball.realgm.com/images/nba/4.2/profiles/photos/2006/Withey_Jeff_dal17.jpg
1175,22403,2012-13,Gorgui Dieng,C,,Post Up,83,229.6,Louisville,Big East,29.0,4.0,9.14,3.0,"Jan 18, 1990",23.45,43.0,33,32,1026.0,23.8,0.562,0.534,0.0,0.479,352.0,12.9,23.6,18.1,12.3,2.6,9.4,4.073333333333334,17.0,0.144,17.0,24.248,2.5,3.2,5.6,0.219,5.1,6.4,11.5,1.12,115.9,81.9,0.225,-1.47,4.9,9.1,0.534,4.9,9.1,0.534,0.0,0.0,,0,,2.8,4.4,0.652,12.1,2.6,1.7,3.2,2.3,3.3,12.6,7.3,13.7,7.3,13.7,0.0,0.0,4.3,6.6,18.2,3.9,2.6,4.9,3.5,5.0,19.0,13.7,23.0,22.6,4.995775200000001,0.022417153996101363,3.0284123999999997,43.6,69.6,49.3,56.4,40.9,70.4,0.0,0.0,61.2004,,,,,,,,,,,,,,,,,,,,,,,,,2009.0,NIKE Global Challenge,3,29:20,16.7,6.0,15.7,.383,1.3,5.0,.267,3.3,4.3,.769,8.0,1.3,2.7,1.3,4.0,3.0,-,0.16666666666666666,0.5277777777777778,0.3333333333333333,0.9939759036144579,0.6524390243902439,0.8450704225352113,0.9722222222222222,0.8333333333333334,66.60000000000001,1.705,56.077,0.9233854177987384,0.2918335023718156,https://basketball.realgm.com/images/nba/4.2/profiles/photos/2006/Dieng_Gorgui_sas22.jpg
1176,121152,2019-20,Daniel Oturu,C,,Post Up,82,240.0,Minnesota,Big Ten,15.0,16.0,11.55,2.0,"Sep 20, 1999",20.78,50.0,31,31,1050.0,30.7,0.612,0.585,0.123,0.428,562.0,12.0,23.3,17.8,7.9,1.0,7.1,1.7530864197530864,14.7,0.134,28.8,37.288,3.7,2.2,5.9,0.226,7.7,3.4,11.1,0.39,115.1,92.9,0.342,-6.41,9.1,16.1,0.563,8.3,14.1,0.59,0.7,2.0,0.365,0.186,0.18399590163934423,4.9,6.9,0.707,13.3,1.3,0.6,2.9,3.4,3.2,23.7,13.5,23.9,12.4,21.0,1.1,2.9,7.2,10.2,19.8,1.9,1.0,4.3,5.0,4.7,35.3,23.9,34.0,14.98,4.24736928,0.03238095238095238,6.776510399999999,53.7,71.8,47.2,34.0,38.9,64.3,12.3,100.0,59.50840000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2916666666666667,0.8611111111111112,0.6805555555555556,0.27710843373493976,0.5609756097560976,0.5915492957746479,0.5833333333333334,0.9722222222222222,60.199999999999996,3.462,65.251,3.101110920894571,0.5439918340600145,https://basketball.realgm.com/images/nba/4.2/profiles/photos/2006/Oturu_Daniel_chi21.jpg
1177,74086,2017-18,Deandre Ayton,C,,Stretch,84,260.0,Arizona,Pac-12,27.0,8.0,6.84,1.0,"Jul 23, 1998",19.94,4.0,35,35,1172.0,32.6,0.65,0.625,0.078,0.424,666.0,13.5,28.2,21.4,10.2,1.0,6.1,1.7183098591549297,11.3,0.098,26.6,34.629,5.5,2.1,7.6,0.259,8.6,2.4,11.0,0.83,130.3,98.8,0.33,-2.69,9.4,15.4,0.612,9.0,14.2,0.635,0.4,1.2,0.343,0.132,0.1270973871733967,4.8,6.5,0.733,13.8,1.9,0.7,2.3,2.4,2.8,24.0,13.7,22.4,13.1,20.7,0.6,1.7,7.0,9.5,20.1,2.8,1.0,3.3,3.4,4.0,35.0,22.4,87.0,39.92,8.194578,0.07423208191126279,4.598159999999999,48.3,82.1,57.5,43.9,42.9,62.4,7.8,83.3,61.6635,,,,,,,,,,,,,,,,,,,,,,,,,2016.0,adidas Nations,5,24:12,17.4,7.0,11.6,.603,0.6,1.4,.429,2.8,3.4,.824,11.0,1.2,1.2,0.6,1.4,4.0,Gold,0.6597222222222222,0.9166666666666666,0.75,0.9036144578313253,0.9390243902439024,0.704225352112676,0.20833333333333334,0.7430555555555556,72.8,3.565,66.777,3.6726323647936803,0.584289312050809,https://basketball.realgm.com/images/nba/4.2/profiles/photos/2006/Ayton_Deandre_phx22.jpg
1178,88784,2017-18,Mohamed Bamba,C,,Stretch,84,225.6,Texas,Big 12,16.0,14.0,10.67,1.0,"May 12, 1998",20.13,3.0,30,29,906.0,28.3,0.593,0.567,0.189,0.441,377.0,12.2,28.2,20.2,3.6,1.5,13.1,2.691780821917808,12.3,0.115,21.3,26.163,2.4,2.4,4.8,0.212,5.0,5.9,10.9,0.33,118.5,89.6,0.209,-4.15,6.4,11.9,0.541,5.8,9.7,0.603,0.6,2.3,0.275,0.155,0.22403017241379308,3.6,5.3,0.681,14.0,0.7,1.0,4.9,2.0,3.4,17.1,9.6,17.8,8.7,14.4,0.9,3.4,5.3,7.8,20.8,1.0,1.5,7.3,3.0,5.0,25.5,17.8,65.0,49.32,10.90110096,0.0717439293598234,3.9342984000000003,48.9,78.8,54.8,32.2,32.2,17.9,18.9,85.7,48.75829999999999,,,,,,,,,,,,,,,,,,,,,,,,,2016.0,U18 Americas Championship,5,13:53,7.0,2.4,4.8,.500,0.0,0.0,.000,2.2,3.0,.733,6.6,0.8,0.2,1.2,0.6,1.4,Gold,0.6319444444444444,0.6527777777777778,0.5555555555555556,0.3253012048192771,0.8658536585365854,0.9014084507042254,0.8194444444444444,0.8472222222222222,70.0,1.652,63.389,1.834637569223683,0.3004982923363599,https://basketball.realgm.com/images/nba/4.2/profiles/photos/2006/Bamba_Mo_orl22.jpg
1179,2175,2011-12,Tyler Zeller,C,,Rebounder,84,247.4,UNC,ACC,32.0,6.0,7.07,4.0,"Jan 17, 1990",22.45,16.0,38,38,1070.0,29.9,0.616,0.553,0.0,0.563,580.0,14.1,21.9,17.9,6.3,1.7,5.3,2.574285714285714,12.6,0.116,24.5,32.662,4.6,2.5,7.1,0.265,6.8,3.9,10.7,0.49,125.6,89.7,0.226,-4.28,8.2,14.9,0.553,8.2,14.9,0.553,0.0,0.0,,0,,6.8,8.4,0.808,13.6,1.3,1.3,2.2,2.7,3.8,23.2,11.3,20.5,11.3,20.5,0.0,0.0,9.3,11.5,18.8,1.9,1.7,3.0,3.8,5.2,32.0,20.5,32.0,24.4,2.889936,0.029906542056074768,2.42802,32.9,67.9,64.0,67.1,49.1,65.6,0.0,0.0,65.0736,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.09027777777777778,0.8333333333333334,0.7361111111111112,0.4939759036144578,0.5853658536585366,0.6338028169014085,0.8055555555555556,0.7777777777777778,62.0,2.625,51.062,1.8058184165841236,0.4354817566679953,https://basketball.realgm.com/images/nba/4.2/profiles/photos/2006/Zeller_Tyler_den19.jpg
1181,131565,2021-22,Christian Koloko,C,,Play Finisher,84,221.0,Arizona,Pac-12,33.0,4.0,6.84,3.0,"Jun 20, 2000",22.03,187.0,37,37,941.0,28.0,0.661,0.635,0.01,0.472,437.0,12.1,18.0,15.4,9.8,1.6,10.3,2.7697478991596642,14.3,0.123,20.7,27.588,3.4,2.4,5.9,0.25,5.2,5.3,10.5,0.86,127.3,88.6,0.209,-2.5,7.8,12.2,0.635,7.8,12.1,0.642,0.0,0.1,0.0,0.0,0.0,4.3,5.8,0.735,11.5,2.2,1.2,4.3,2.5,4.4,19.8,10.7,16.8,10.7,16.7,0.0,0.2,5.8,7.9,15.8,3.0,1.6,6.0,3.4,6.0,27.2,16.8,84.0,43.68,7.579790400000002,0.08926673751328375,2.915304000000001,67.0,74.1,74.1,31.9,43.5,57.5,1.0,0.0,67.98949999999999,2018-19,Oakland Soldiers,Nike 17U,10.0,4.0,12.7,6.8,2.5,4.5,0.556,0.0,0.2,0.0,1.6,3.3,0.485,0.0,5.8,5.8,0.7,0.4,2.8,0.7,3.3,,,,,,,,,,,,,,,,,,,,,,0.8194444444444444,0.7083333333333334,0.5,0.963855421686747,0.2804878048780488,0.6197183098591549,0.8472222222222222,0.7083333333333334,68.10000000000001,2.324,56.47,1.723413441255114,0.39788149198175393,https://basketball.realgm.com/images/nba/4.2/profiles/photos/2006/Koloko_Christian_tor22.jpg
